"Worldbirds Location","Worldbirds Location ID","Worldbirds Latitude","Worldbirds Longitude","Worldbirds Region/State","eBird Location","eBird Region Code","eBird Country Code","eBird Latitude","eBird Longitude"
"NC77",679,38.6184,-8.13982,,,,"PT",,
"NC79",721,38.7986,-8.13766,,,,"PT",,
"NC79_E",7365,38.835,-8.18229,,,,"PT",,
"NC79_F",7366,38.7627,-8.16046,,,,"PT",,
"NC79_L",7372,38.7805,-8.13714,,,,"PT",,
"NC79_Q",7376,38.7622,-8.11444,,,,"PT",,
"NC79_S",7378,38.7982,-8.11382,,,,"PT",,
"NC79_X",7383,38.798,-8.0908,,,,"PT",,
"NC79_Y",7384,38.816,-8.09048,,,,"PT",,
"NC80_A",7386,37.951,-8.07585,,,,"PT",,
"NC80_G",7392,37.9689,-8.05296,,,,"PT",,
"NC80_K",7396,37.9507,-8.03034,,,,"PT",,
"NC80_M",7398,37.9868,-8.03005,,,,"PT",,
"NC80_P",7400,38.0228,-8.02977,,,,"PT",,
"NC80_R",7402,37.9686,-8.00743,,,,"PT",,
"NC82_C",7438,38.1672,-8.07426,,,,"PT",,
"NC82_E",7440,38.2032,-8.074,,,,"PT",,
"NC82_G",7442,38.149,-8.05158,,,,"PT",,
"NC82_M",7448,38.167,-8.02862,,,,"PT",,
"NC82_T",7454,38.1849,-8.00565,,,,"PT",,
"NC82_Z",7460,38.2028,-7.98266,,,,"PT",,
"NC85_A",7511,38.4014,-8.07253,,,,"PT",,
"NC85_C",7513,38.4374,-8.07227,,,,"PT",,
"NC85_I",7519,38.4553,-8.04922,,,,"PT",,
"NC85_M",7523,38.4372,-8.02645,,,,"PT",,
"NC85_P",7525,38.4732,-8.02616,,,,"PT",,
"NC85_R",7527,38.4191,-8.0037,,,,"PT",,
"NC85_T",7529,38.4551,-8.0034,,,,"PT",,
"NC86",661,38.5274,-8.02619,,,,"PT",,
"NC86_E",7540,38.5636,-8.07133,,,,"PT",,
"NC86_G",7542,38.5094,-8.0488,,,,"PT",,
"NC86_L",7547,38.5093,-8.02587,,,,"PT",,
"NC86_M",7548,38.5273,-8.02573,,,,"PT",,
"NC86_P",7550,38.5633,-8.02544,,,,"PT",,
"NC86_T",7554,38.5452,-8.00264,,,,"PT",,
"NC86_X",7558,38.5271,-7.97986,,,,"PT",,
"NC86_Z",7560,38.5631,-7.97954,,,,"PT",,
"NC87",680,38.6175,-8.02497,,,,"PT",,
"NC87_U",7580,38.6533,-8.00173,,,,"PT",,
"NC88",701,38.7076,-8.02375,,,,"PT",,
"NC88_B",7587,38.6896,-8.06971,,,,"PT",,
"NC88_D",7589,38.7257,-8.06906,,,,"PT",,
"NC88_J",7595,38.7434,-8.04574,,,,"PT",,
"NC88_N",7599,38.7252,-8.02307,,,,"PT",,
"NC88_R",7602,38.6889,-8.00075,,,,"PT",,
"NC88_T",7604,38.7249,-8.00007,,,,"PT",,
"NC88_U",7605,38.7429,-7.99974,,,,"PT",,
"NC88_X",7608,38.7066,-7.97742,,,,"PT",,
"NC88_Z",7610,38.7426,-7.97673,,,,"PT",,
"NC91_D",7664,38.0944,-7.96437,,,,"PT",,
"NC91_F",7666,38.0401,-7.94263,,,,"PT",,
"NC91_H",7668,38.0761,-7.94193,,,,"PT",,
"NC91_J",7670,38.1121,-7.94122,,,,"PT",,
"NC91_P",7675,38.1118,-7.91842,,,,"PT",,
"NC91_U",7680,38.1116,-7.89561,,,,"PT",,
"NC91_W",7682,38.0572,-7.87392,,,,"PT",,
"NC91_Y",7684,38.0933,-7.87318,,,,"PT",,
"NC93_E",7715,38.2926,-7.96053,,,,"PT",,
"NC93_G",7717,38.2382,-7.93874,,,,"PT",,
"NC93_I",7719,38.2743,-7.93803,,,,"PT",,
"NC93_M",7723,38.256,-7.91554,,,,"PT",,
"NC93_R",7727,38.2377,-7.89305,,,,"PT",,
"NC93_T",7729,38.2737,-7.89232,,,,"PT",,
"NC96",662,38.5264,-7.91148,,,,"PT",,
"NC96_B",7787,38.5087,-7.95632,,,,"PT",,
"NC96_D",7789,38.5448,-7.95561,,,,"PT",,
"NC96_G",7792,38.5085,-7.93339,,,,"PT",,
"NC96_P",7800,38.5622,-7.90937,,,,"PT",,
"NC96_T",7804,38.5439,-7.8868,,,,"PT",,
"NC96_U",7805,38.5619,-7.88643,,,,"PT",,
"NC96_W",7807,38.5076,-7.86461,,,,"PT",,
"NC97",681,38.6165,-7.91012,,,,"PT",,
"NC97_Q",7826,38.58,-7.88606,,,,"PT",,
"NC99",723,38.7967,-7.90738,,,,"PT",,
"NC99_A",7861,38.7604,-7.95338,,,,"PT",,
"NC99_H",7868,38.7961,-7.92966,,,,"PT",,
"NC99_N",7874,38.8139,-7.90628,,,,"PT",,
"NC99_R",7877,38.7776,-7.88399,,,,"PT",,
"NC99_V",7881,38.7593,-7.86135,,,,"PT",,
"NC99_X",7883,38.7953,-7.8606,,,,"PT",,
"ND01_D",7914,38.9982,-8.98865,,,,"PT",,
"ND01_F",7916,38.9443,-8.96536,,,,"PT",,
"ND01_H",7918,38.9803,-8.9655,,,,"PT",,
"ND01_L",7922,38.9623,-8.94235,,,,"PT",,
"ND01_R",7927,38.9624,-8.91928,,,,"PT",,
"ND01_W",7932,38.9624,-8.8962,,,,"PT",,
"ND01_Z",7935,39.0165,-8.89636,,,,"PT",,
"ND02_E",7940,39.1063,-8.9891,,,,"PT",,
"ND03",802,39.1623,-8.94346,,,,"PT",,
"ND04_A",7986,39.2144,-8.98956,,,,"PT",,
"ND04_I",7994,39.2685,-8.96661,,,,"PT",,
"ND04_T",8004,39.2686,-8.92027,,,,"PT",,
"ND04_V",8006,39.2146,-8.89693,,,,"PT",,
"ND04_X",8008,39.2506,-8.89704,,,,"PT",,
"ND04_Z",8010,39.2867,-8.89715,,,,"PT",,
"ND06_F",8041,39.3945,-8.96414,,,,"PT",,
"ND06_N",8049,39.4486,-8.94108,,,,"PT",,
"ND06_Q",8051,39.3945,-8.91771,,,,"PT",,
"ND06_S",8053,39.4306,-8.9178,,,,"PT",,
"ND06_W",8057,39.4126,-8.89453,,,,"PT",,
"ND06_Z",8060,39.4666,-8.89465,,,,"PT",,
"ND07_L",8072,39.5026,-8.94123,,,,"PT",,
"ND08_E",8090,39.6466,-8.98825,,,,"PT",,
"ND09_A",8111,39.6646,-8.98831,,,,"PT",,
"ND09_D",8114,39.7186,-8.9885,,,,"PT",,
"ND09_H",8118,39.7007,-8.96512,,,,"PT",,
"ND09_J",8120,39.7367,-8.96524,,,,"PT",,
"ND09_K",8121,39.6647,-8.9417,,,,"PT",,
"ND09_W",8132,39.6828,-8.89513,,,,"PT",,
"ND10",737,38.8918,-8.82837,,,,"PT",,
"ND10_B",8137,38.8724,-8.8729,,,,"PT",,
"ND10_C",8138,38.8904,-8.87295,,,,"PT",,
"ND10_F",8141,38.8544,-8.84982,,,,"PT",,
"ND10_G",8142,38.8724,-8.84986,,,,"PT",,
"ND10_I",8144,38.9084,-8.84994,,,,"PT",,
"ND10_M",8148,38.8904,-8.82685,,,,"PT",,
"ND10_R",8152,38.8725,-8.80377,,,,"PT",,
"ND10_V",8156,38.8545,-8.7807,,,,"PT",,
"ND11_D",8164,38.9985,-8.87322,,,,"PT",,
"ND11_I",8169,38.9985,-8.85013,,,,"PT",,
"ND11_K",8171,38.9445,-8.82695,,,,"PT",,
"ND11_N",8174,38.9985,-8.82705,,,,"PT",,
"ND11_R",8177,38.9625,-8.80391,,,,"PT",,
"ND11_T",8179,38.9986,-8.80396,,,,"PT",,
"ND11_V",8181,38.9445,-8.78081,,,,"PT",,
"ND11_Y",8184,38.9986,-8.78088,,,,"PT",,
"ND12_C",8188,39.0705,-8.87341,,,,"PT",,
"ND12_G",8192,39.0526,-8.85026,,,,"PT",,
"ND12_J",8195,39.1066,-8.85038,,,,"PT",,
"ND12_K",8196,39.0346,-8.82712,,,,"PT",,
"ND12_S",8203,39.0706,-8.80408,,,,"PT",,
"ND12_W",8207,39.0526,-8.78094,,,,"PT",,
"ND13_E",8215,39.1966,-8.87373,,,,"PT",,
"ND14_X",8258,39.2508,-8.7812,,,,"PT",,
"ND15_E",8265,39.3766,-8.87125,,,,"PT",,
"ND15_K",8271,39.3046,-8.82474,,,,"PT",,
"ND15_R",8277,39.3226,-8.80157,,,,"PT",,
"ND15_T",8279,39.3586,-8.8016,,,,"PT",,
"ND15_V",8281,39.3046,-8.77837,,,,"PT",,
"ND15_X",8283,39.3406,-8.77839,,,,"PT",,
"ND19_E",8365,39.7369,-8.87192,,,,"PT",,
"ND19_H",8368,39.7009,-8.84853,,,,"PT",,
"ND19_J",8370,39.7369,-8.84859,,,,"PT",,
"ND19_Q",8376,39.6649,-8.80186,,,,"PT",,
"ND19_S",8378,39.7009,-8.80189,,,,"PT",,
"ND19_U",8380,39.7369,-8.80193,,,,"PT",,
"ND19_W",8382,39.6829,-8.77857,,,,"PT",,
"ND22",782,39.0718,-8.71234,,,,"PT",,
"ND22_B",2148,39.052293,-8.757515,,,,"PT",,
"ND22_C",2149,39.070316,-8.757453,,,,"PT",,
"ND22_F",8438,39.0346,-8.73473,,,,"PT",,
"ND22_I",8441,39.0887,-8.73476,,,,"PT",,
"ND22_L",8444,39.0527,-8.71163,,,,"PT",,
"ND22_U",8452,39.1067,-8.68853,,,,"PT",,
"ND22_Y",8456,39.0887,-8.66541,,,,"PT",,
"ND24",826,39.252,-8.7116,,,,"PT",,
"ND24_H",8490,39.2508,-8.73486,,,,"PT",,
"ND24_X",8505,39.2508,-8.66535,,,,"PT",,
"ND25_I",8516,39.3587,-8.73199,,,,"PT",,
"ND25_K",8518,39.3046,-8.70881,,,,"PT",,
"ND25_M",8520,39.3406,-8.70879,,,,"PT",,
"ND25_T",8526,39.3586,-8.68558,,,,"PT",,
"ND25_X",8530,39.3406,-8.66239,,,,"PT",,
"ND25_Z",8532,39.3766,-8.66235,,,,"PT",,
"ND26_E",8537,39.4667,-8.75521,,,,"PT",,
"ND26_G",8539,39.4127,-8.73198,,,,"PT",,
"ND26_N",8546,39.4487,-8.70874,,,,"PT",,
"ND26_R",8549,39.4127,-8.68553,,,,"PT",,
"ND26_U",8552,39.4667,-8.68549,,,,"PT",,
"ND26_X",8555,39.4307,-8.66229,,,,"PT",,
"ND27_R",8574,39.5027,-8.68546,,,,"PT",,
"ND28_B",8584,39.5928,-8.75523,,,,"PT",,
"ND28_D",8586,39.6289,-8.75524,,,,"PT",,
"ND28_F",8588,39.5748,-8.73195,,,,"PT",,
"ND28_R",8599,39.5928,-8.68539,,,,"PT",,
"ND28_T",8601,39.6288,-8.68536,,,,"PT",,
"ND28_Z",8607,39.6468,-8.66204,,,,"PT",,
"ND30",739,38.8912,-8.59776,,,,"PT",,
"ND31_A",8658,38.9446,-8.6424,,,,"PT",,
"ND31_E",8662,39.0166,-8.64235,,,,"PT",,
"ND31_H",8665,38.9806,-8.61929,,,,"PT",,
"ND31_K",8668,38.9445,-8.59626,,,,"PT",,
"ND31_S",8675,38.9805,-8.57313,,,,"PT",,
"ND31_W",8679,38.9625,-8.55008,,,,"PT",,
"ND32_U",8702,39.1066,-8.57292,,,,"PT",,
"ND34_A",8733,39.2148,-8.64221,,,,"PT",,
"ND34_B",8734,39.2328,-8.64219,,,,"PT",,
"ND34_C",8735,39.2508,-8.64218,,,,"PT",,
"ND34_E",8737,39.2868,-8.64216,,,,"PT",,
"ND34_F",8738,39.2148,-8.61905,,,,"PT",,
"ND34_L",8744,39.2328,-8.59587,,,,"PT",,
"ND34_M",8745,39.2508,-8.59584,,,,"PT",,
"ND34_N",8746,39.2688,-8.59582,,,,"PT",,
"ND34_W",8754,39.2327,-8.54954,,,,"PT",,
"ND37_C",8810,39.5207,-8.63893,,,,"PT",,
"ND37_E",8812,39.5568,-8.63887,,,,"PT",,
"ND37_F",8813,39.4847,-8.61573,,,,"PT",,
"ND37_H",8815,39.5207,-8.61567,,,,"PT",,
"ND37_M",8820,39.5207,-8.59241,,,,"PT",,
"ND37_S",8825,39.5206,-8.56915,,,,"PT",,
"ND37_U",8827,39.5567,-8.56906,,,,"PT",,
"ND37_V",8828,39.4846,-8.54599,,,,"PT",,
"ND39_A",8858,39.6648,-8.63872,,,,"PT",,
"ND39_D",8861,39.7189,-8.63864,,,,"PT",,
"ND39_G",8864,39.6828,-8.61538,,,,"PT",,
"ND39_P",8872,39.7368,-8.59195,,,,"PT",,
"ND39_T",8876,39.7188,-8.56866,,,,"PT",,
"ND39_V",8878,39.6647,-8.54549,,,,"PT",,
"ND40_D",8886,38.9084,-8.52713,,,,"PT",,
"ND40_F",8888,38.8543,-8.50422,,,,"PT",,
"ND40_J",8892,38.9264,-8.50403,,,,"PT",,
"ND40_M",8895,38.8903,-8.48107,,,,"PT",,
"ND40_N",8896,38.9083,-8.48102,,,,"PT",,
"ND40_P",8897,38.9264,-8.48097,,,,"PT",,
"ND40_Y",8906,38.9083,-8.43491,,,,"PT",,
"ND41",762,38.9809,-8.4818,,,,"PT",,
"ND46_A",9033,39.3945,-8.52303,,,,"PT",,
"ND46_B",9034,39.4125,-8.52297,,,,"PT",,
"ND46_D",9036,39.4485,-8.52286,,,,"PT",,
"ND46_K",9043,39.3944,-8.4766,,,,"PT",,
"ND46_L",9044,39.4124,-8.47653,,,,"PT",,
"ND46_M",9045,39.4304,-8.47646,,,,"PT",,
"ND46_T",9051,39.4484,-8.45316,,,,"PT",,
"ND46_V",9053,39.3943,-8.43016,,,,"PT",,
"ND48_I",9091,39.6286,-8.499,,,,"PT",,
"ND50_B",9134,38.8722,-8.41199,,,,"PT",,
"ND51_C",9160,38.9803,-8.41156,,,,"PT",,
"ND51_E",9162,39.0163,-8.41142,,,,"PT",,
"ND51_F",9163,38.9442,-8.38864,,,,"PT",,
"ND51_I",9166,38.9982,-8.3884,,,,"PT",,
"ND51_S",9175,38.9801,-8.34232,,,,"PT",,
"ND51_U",9177,39.0161,-8.34214,,,,"PT",,
"ND53_D",9211,39.1784,-8.41078,,,,"PT",,
"ND53_H",9215,39.1604,-8.38771,,,,"PT",,
"ND53_I",9216,39.1784,-8.38763,,,,"PT",,
"ND53_L",9219,39.1423,-8.36465,,,,"PT",,
"ND53_N",9221,39.1783,-8.36449,,,,"PT",,
"ND53_U",9227,39.1963,-8.34125,,,,"PT",,
"ND53_Y",9231,39.1782,-8.31819,,,,"PT",,
"ND57",885,39.5209,-8.36147,,,,"PT",,
"ND57_D",9311,39.5383,-8.40625,,,,"PT",,
"ND57_G",9314,39.5022,-8.38317,,,,"PT",,
"ND57_M",9320,39.5201,-8.35982,,,,"PT",,
"ND57_P",9322,39.5562,-8.35963,,,,"PT",,
"ND57_Q",9323,39.484,-8.33677,,,,"PT",,
"ND57_Y",9331,39.538,-8.3132,,,,"PT",,
"ND58",901,39.611,-8.36064,,,,"PT",,
"ND58_R",9349,39.5921,-8.33615,,,,"PT",,
"ND59_J",9367,39.7364,-8.38197,,,,"PT",,
"ND59_S",9375,39.7002,-8.33552,,,,"PT",,
"ND59_U",9377,39.7362,-8.33531,,,,"PT",,
"ND61",764,38.9796,-8.25092,,,,"PT",,
"ND61_B",9409,38.9619,-8.29626,,,,"PT",,
"ND61_D",9411,38.9979,-8.29606,,,,"PT",,
"ND61_J",9417,39.0159,-8.27286,,,,"PT",,
"ND61_M",9420,38.9798,-8.25,,,,"PT",,
"ND61_W",9429,38.9616,-8.20396,,,,"PT",,
"ND61_Y",9431,38.9976,-8.20371,,,,"PT",,
"ND62_L",9444,39.0518,-8.24955,,,,"PT",,
"ND62_P",9447,39.1059,-8.24921,,,,"PT",,
"ND62_Q",9448,39.0337,-8.22656,,,,"PT",,
"ND62_T",9451,39.0878,-8.22621,,,,"PT",,
"ND62_W",9454,39.0516,-8.20334,,,,"PT",,
"ND62_Z",9457,39.1057,-8.20297,,,,"PT",,
"ND64",830,39.25,-8.24805,,,,"PT",,
"ND64_C",9485,39.2501,-8.29464,,,,"PT",,
"ND64_F",9488,39.214,-8.27169,,,,"PT",,
"ND64_J",9492,39.2861,-8.27126,,,,"PT",,
"ND64_Q",9498,39.2139,-8.22537,,,,"PT",,
"ND64_X",9505,39.2498,-8.20197,,,,"PT",,
"ND64_Z",9507,39.2858,-8.20172,,,,"PT",,
"ND66",869,39.4302,-8.24611,,,,"PT",,
"ND66_H",9540,39.4297,-8.2674,,,,"PT",,
"ND66_L",9544,39.4116,-8.2443,,,,"PT",,
"ND66_P",9547,39.4657,-8.24392,,,,"PT",,
"ND66_Q",9548,39.3935,-8.22122,,,,"PT",,
"ND66_S",9550,39.4295,-8.22095,,,,"PT",,
"ND66_X",9555,39.4294,-8.19772,,,,"PT",,
"ND66_Y",9556,39.4474,-8.19758,,,,"PT",,
"ND66_Z",9557,39.4655,-8.19744,,,,"PT",,
"ND69",918,39.7004,-8.24318,,,,"PT",,
"ND70",743,38.8887,-8.13657,,,,"PT",,
"ND70_B",9634,38.871,-8.1817,,,,"PT",,
"ND70_F",9638,38.8527,-8.15896,,,,"PT",,
"ND70_H",9640,38.8888,-8.15836,,,,"PT",,
"ND70_L",9644,38.8705,-8.13562,,,,"PT",,
"ND70_Q",9648,38.8523,-8.11289,,,,"PT",,
"ND70_X",9655,38.8881,-8.08921,,,,"PT",,
"ND70_Z",9657,38.9241,-8.08858,,,,"PT",,
"ND71",765,38.9788,-8.13548,,,,"PT",,
"ND71_B",9659,38.9611,-8.18023,,,,"PT",,
"ND71_E",9662,39.0151,-8.17935,,,,"PT",,
"ND71_I",9666,38.9969,-8.15656,,,,"PT",,
"ND71_R",9674,38.9604,-8.11102,,,,"PT",,
"ND71_T",9676,38.9964,-8.11039,,,,"PT",,
"ND71_X",9680,38.9781,-8.08763,,,,"PT",,
"ND73",809,39.1591,-8.13328,,,,"PT",,
"ND73_B",9709,39.1412,-8.17728,,,,"PT",,
"ND73_G",9714,39.141,-8.15415,,,,"PT",,
"ND73_I",9716,39.177,-8.15355,,,,"PT",,
"ND73_K",9718,39.1227,-8.13133,,,,"PT",,
"ND73_M",9720,39.1587,-8.13071,,,,"PT",,
"ND73_R",9724,39.1405,-8.10789,,,,"PT",,
"ND73_X",9730,39.1583,-8.08444,,,,"PT",,
"ND75_Z",9782,39.3748,-8.08209,,,,"PT",,
"ND76_C",9785,39.4293,-8.17449,,,,"PT",,
"ND77_Q",9823,39.483,-8.10431,,,,"PT",,
"ND79_F",9863,39.6634,-8.14927,,,,"PT",,
"ND79_L",9869,39.6813,-8.12581,,,,"PT",,
"ND79_S",9875,39.6992,-8.10233,,,,"PT",,
"ND80",744,38.8878,-8.02128,,,,"PT",,
"ND80_E",9887,38.9238,-8.06552,,,,"PT",,
"ND80_H",9890,38.8875,-8.04312,,,,"PT",,
"ND80_K",9893,38.8513,-8.02074,,,,"PT",,
"ND80_N",9896,38.9053,-8.01973,,,,"PT",,
"ND80_U",9902,38.9231,-7.99634,,,,"PT",,
"ND80_X",9905,38.8868,-7.97397,,,,"PT",,
"ND81",766,38.9779,-8.02004,,,,"PT",,
"ND81_A",9908,38.9418,-8.06519,,,,"PT",,
"ND81_L",9919,38.9593,-8.01873,,,,"PT",,
"ND81_N",9921,38.9954,-8.01806,,,,"PT",,
"ND81_Q",9923,38.9411,-7.996,,,,"PT",,
"ND81_S",9925,38.9771,-7.99531,,,,"PT",,
"ND81_Z",9932,39.0129,-7.97154,,,,"PT",,
"ND84",832,39.2482,-8.01629,,,,"PT",,
"ND84_B",9984,39.2301,-8.06,,,,"PT",,
"ND84_D",9986,39.2661,-8.05935,,,,"PT",,
"ND84_F",9988,39.2118,-8.03717,,,,"PT",,
"ND84_H",9990,39.2478,-8.03651,,,,"PT",,
"ND84_N",9996,39.2656,-8.013,,,,"PT",,
"ND84_S",10000,39.2473,-7.99017,,,,"PT",,
"ND86_B",10034,39.4099,-8.05998,,,,"PT",,
"ND86_F",10038,39.3917,-8.03705,,,,"PT",,
"ND86_J",10042,39.4637,-8.0359,,,,"PT",,
"ND86_N",10046,39.4455,-8.01295,,,,"PT",,
"ND86_S",10050,39.4272,-7.99002,,,,"PT",,
"ND86_U",10052,39.4633,-7.98942,,,,"PT",,
"ND87_M",10070,39.5175,-8.01178,,,,"PT",,
"ND90",745,38.8868,-7.906,,,,"PT",,
"ND91",767,38.9769,-7.90462,,,,"PT",,
"ND91_A",10158,38.9405,-7.94987,,,,"PT",,
"ND91_D",10161,38.9946,-7.94881,,,,"PT",,
"ND91_E",10162,39.0126,-7.94845,,,,"PT",,
"ND91_G",10164,38.9583,-7.92644,,,,"PT",,
"ND91_J",10167,39.0123,-7.92536,,,,"PT",,
"ND91_N",10171,38.994,-7.90264,,,,"PT",,
"ND91_P",10172,39.012,-7.90228,,,,"PT",,
"ND91_R",10174,38.9577,-7.8803,,,,"PT",,
"ND91_V",10178,38.9394,-7.8576,,,,"PT",,
"ND91_X",10180,38.9754,-7.85685,,,,"PT",,
"ND91_Z",10182,39.0114,-7.8561,,,,"PT",,
"ND92",789,39.067,-7.90323,,,,"PT",,
"ND92_F",10188,39.0303,-7.925,,,,"PT",,
"ND92_I",10191,39.0844,-7.92392,,,,"PT",,
"ND92_L",10194,39.048,-7.90154,,,,"PT",,
"ND92_P",10197,39.1021,-7.90045,,,,"PT",,
"ND92_T",10201,39.0838,-7.8777,,,,"PT",,
"ND92_W",10204,39.0475,-7.85534,,,,"PT",,
"ND95_E",10262,39.3727,-7.94451,,,,"PT",,
"ND95_G",10264,39.3184,-7.92225,,,,"PT",,
"ND95_K",10268,39.3002,-7.89938,,,,"PT",,
"ND95_M",10270,39.3362,-7.89874,,,,"PT",,
"ND95_P",10272,39.3722,-7.89809,,,,"PT",,
"ND95_X",10280,39.3357,-7.85234,,,,"PT",,
"ND97_A",10308,39.4808,-7.94264,,,,"PT",,
"ND97_B",10309,39.4988,-7.94232,,,,"PT",,
"ND97_E",10312,39.5528,-7.94139,,,,"PT",,
"ND97_I",10316,39.5346,-7.91844,,,,"PT",,
"ND97_K",10318,39.4803,-7.89615,,,,"PT",,
"ND97_L",10319,39.4983,-7.89583,,,,"PT",,
"ND97_R",10324,39.4981,-7.87258,,,,"PT",,
"ND97_Y",10331,39.5338,-7.84865,,,,"PT",,
"ND98_Z",10357,39.6419,-7.84663,,,,"PT",,
"ND99_A",10358,39.6609,-7.93951,,,,"PT",,
"ND99_C",10360,39.6969,-7.93888,,,,"PT",,
"ND99_E",10362,39.733,-7.93825,,,,"PT",,
"ND99_I",10366,39.7147,-7.91524,,,,"PT",,
"ND99_L",10369,39.6784,-7.89257,,,,"PT",,
"ND99_Q",10373,39.6602,-7.8696,,,,"PT",,
"ND99_S",10375,39.6962,-7.86893,,,,"PT",,
"ND99_Y",10381,39.7139,-7.84528,,,,"PT",,
"NE00_A",10383,39.7547,-8.98863,,,,"PT",,
"NE00_C",10385,39.7907,-8.98876,,,,"PT",,
"NE00_J",10392,39.8268,-8.96553,,,,"PT",,
"NE00_S",10400,39.7908,-8.91872,,,,"PT",,
"NE00_W",10404,39.7728,-8.89533,,,,"PT",,
"NE00_Y",10406,39.8089,-8.89541,,,,"PT",,
"NE10_K",10468,39.7549,-8.82528,,,,"PT",,
"NE11_B",10484,39.8629,-8.87216,,,,"PT",,
"NE11_E",10487,39.917,-8.87227,,,,"PT",,
"NE11_I",10491,39.899,-8.84885,,,,"PT",,
"NE11_Q",10498,39.845,-8.80203,,,,"PT",,
"NE11_U",10502,39.917,-8.80209,,,,"PT",,
"NE11_Y",10506,39.899,-8.77869,,,,"PT",,
"NE13_A",10533,40.0265,-8.87252,,,,"PT",,
"NE13_D",10536,40.0806,-8.87229,,,,"PT",,
"NE13_H",10540,40.0625,-8.84893,,,,"PT",,
"NE13_M",10545,40.0624,-8.82549,,,,"PT",,
"NE13_U",10552,40.0984,-8.80185,,,,"PT",,
"NE13_W",10554,40.0443,-8.77871,,,,"PT",,
"NE14_G",10564,40.1345,-8.84859,,,,"PT",,
"NE14_L",10569,40.1345,-8.82512,,,,"PT",,
"NE22_N",10746,39.9891,-8.7085,,,,"PT",,
"NE22_Z",10757,40.0071,-8.66165,,,,"PT",,
"NE24_W",10804,40.1339,-8.66086,,,,"PT",,
"NE28_E",10887,40.5485,-8.75222,,,,"PT",,
"NE28_F",10888,40.4763,-8.72907,,,,"PT",,
"NE28_H",10890,40.5124,-8.72884,,,,"PT",,
"NE28_L",10894,40.4943,-8.70537,,,,"PT",,
"NE28_Q",10898,40.4762,-8.6819,,,,"PT",,
"NE28_R",10899,40.4942,-8.68178,,,,"PT",,
"NE28_T",10901,40.5302,-8.68152,,,,"PT",,
"NE28_U",10902,40.5482,-8.68139,,,,"PT",,
"NE28_V",10903,40.4761,-8.65832,,,,"PT",,
"NE28_Y",10906,40.5301,-8.65792,,,,"PT",,
"NE31_L",10969,39.8629,-8.59168,,,,"PT",,
"NE31_N",10971,39.8989,-8.5916,,,,"PT",,
"NE31_Y",10981,39.8989,-8.54483,,,,"PT",,
"NE33_A",11008,40.0257,-8.63824,,,,"PT",,
"NE33_E",11012,40.0977,-8.63768,,,,"PT",,
"NE33_G",11014,40.0436,-8.61466,,,,"PT",,
"NE33_H",11015,40.0616,-8.61452,,,,"PT",,
"NE33_I",11016,40.0796,-8.61437,,,,"PT",,
"NE33_K",11018,40.0255,-8.59138,,,,"PT",,
"NE33_W",11029,40.0432,-8.54436,,,,"PT",,
"NE40_K",11193,39.7546,-8.47522,,,,"PT",,
"NE40_R",11199,39.7726,-8.45181,,,,"PT",,
"NE40_T",11201,39.8086,-8.45166,,,,"PT",,
"NE42_F",11238,39.9348,-8.49794,,,,"PT",,
"NE42_L",11244,39.9528,-8.47447,,,,"PT",,
"NE42_N",11246,39.9888,-8.47433,,,,"PT",,
"NE44_B",11284,40.1332,-8.52007,,,,"PT",,
"NE44_D",11286,40.1692,-8.51973,,,,"PT",,
"NE44_K",11293,40.1149,-8.47332,,,,"PT",,
"NE44_V",11303,40.1146,-8.4264,,,,"PT",,
"NE44_X",11305,40.1506,-8.42601,,,,"PT",,
"NE44_Z",11307,40.1866,-8.42562,,,,"PT",,
"NE45_A",11308,40.2052,-8.51938,,,,"PT",,
"NE45_C",11310,40.2412,-8.51904,,,,"PT",,
"NE45_F",11313,40.2051,-8.49589,,,,"PT",,
"NE45_G",11314,40.2231,-8.49572,,,,"PT",,
"NE45_H",11315,40.2411,-8.49554,,,,"PT",,
"NE45_L",11319,40.2229,-8.47222,,,,"PT",,
"NE45_M",11320,40.241,-8.47204,,,,"PT",,
"NE45_P",11322,40.277,-8.47167,,,,"PT",,
"NE45_Q",11323,40.2048,-8.44891,,,,"PT",,
"NE45_R",11324,40.2228,-8.44872,,,,"PT",,
"NE45_T",11326,40.2588,-8.44834,,,,"PT",,
"NE45_V",11328,40.2046,-8.42542,,,,"PT",,
"NE45_Z",11332,40.2767,-8.42464,,,,"PT",,
"NE46_C",11335,40.3313,-8.51819,,,,"PT",,
"NE46_G",11339,40.3131,-8.49483,,,,"PT",,
"NE46_K",11343,40.295,-8.47149,,,,"PT",,
"NE46_S",11350,40.3309,-8.44758,,,,"PT",,
"NE46_U",11352,40.3669,-8.4472,,,,"PT",,
"NE46_Y",11356,40.3487,-8.42385,,,,"PT",,
"NE49_F",11413,40.5653,-8.49234,,,,"PT",,
"NE50",936,39.7912,-8.35898,,,,"PT",,
"NE51_B",11459,39.8625,-8.40469,,,,"PT",,
"NE51_I",11466,39.8985,-8.38113,,,,"PT",,
"NE51_M",11470,39.8804,-8.35784,,,,"PT",,
"NE51_T",11476,39.8983,-8.33436,,,,"PT",,
"NE51_X",11480,39.8802,-8.31108,,,,"PT",,
"NE51_Z",11482,39.9163,-8.31086,,,,"PT",,
"NE52",974,39.9714,-8.3573,,,,"PT",,
"NE53",993,40.0615,-8.35645,,,,"PT",,
